ProductID,ProductName,Category,Price,Stock
906,Democratic,Toys,852.57,407
907,Change,Sports,665.5,421
908,Course,Sports,402.51,255
909,Back,Toys,187.74,53
910,Check,Books,850.49,341
911,Authority,Toys,345.15,443
912,Turn,Electronics,305.01,50
913,Answer,Food,815.77,372
914,Tv,Toys,992.68,140
915,Sport,Home,766.7,388
916,Surface,Toys,773.45,429
917,Push,Books,53.93,473
918,Chair,Books,528.07,394
919,Language,Sports,426.48,374
920,Cut,Food,232.41,435
921,Book,Toys,248.77,103
922,Assume,Sports,790.1,259
923,Customer,Home,890.07,183
924,Bad,Food,944.35,255
925,Ball,Books,837.18,55
926,Edge,Sports,878.55,30
927,Matter,Books,193.89,11
928,Alone,Toys,840.19,224
929,Cell,Food,505.54,43
930,Across,Books,314.62,146
931,Someone,Books,793.01,223
932,Protect,Clothing,338.92,134
933,Popular,Sports,948.88,466
934,Bed,Food,403.84,379
935,Cause,Toys,817.96,226
936,Quickly,Electronics,533.07,335
937,Agreement,Sports,339.17,102
938,Ball,Food,793.67,26
939,Rule,Home,764.26,324
940,Bill,Toys,475.81,78
941,Tonight,Books,591.26,286
942,Important,Books,641.17,193
943,Recognize,Clothing,184.28,138
944,Hit,Electronics,810.45,430
945,Top,Books,184.72,268
946,Decade,Toys,977.48,104
947,Family,Sports,395.07,221
948,Close,Home,163.5,127
949,Inside,Toys,111.73,133
950,Join,Electronics,802.45,448
951,You,Toys,644.62,21
952,While,Home,147.71,119
953,Far,Home,908.21,37
954,Lead,Toys,995.12,69
955,Marriage,Clothing,765.87,467
956,Whatever,Home,857.5,312
957,Him,Clothing,526.37,443
958,North,Toys,252.49,445
959,Never,Toys,307.88,250
960,Situation,Home,111.71,405
961,Tough,Food,881.76,266
962,Worry,Home,135.77,355
963,You,Sports,358.66,321
964,Officer,Food,256.3,438
965,Necessary,Books,139.79,291
966,Step,Clothing,601.54,252
967,Another,Home,37.86,335
968,Structure,Clothing,533.49,72
969,Attorney,Books,80.46,440
970,News,Sports,965.71,447
971,Page,Books,929.2,318
972,Popular,Sports,267.96,25
973,Glass,Home,870.34,342
974,Stay,Toys,238.51,462
975,Drug,Sports,931.76,7
976,Information,Home,822.32,87
977,Lose,Clothing,158.61,240
978,Financial,Toys,198.54,42
979,Good,Books,309.29,464
980,Hold,Books,116.1,320
981,Question,Home,325.63,334
982,American,Food,273.45,281
983,Avoid,Electronics,189.51,343
984,Sound,Food,11.8,372
985,Large,Home,210.13,368
986,Involve,Sports,539.17,69
987,Parent,Clothing,937.1,9
988,Appear,Sports,588.29,497
989,Trip,Home,435.31,498
990,Apply,Books,528.19,80
991,Room,Toys,130.03,256
992,Beat,Books,811.7,120
993,Hold,Sports,782.09,246
994,Relationship,Food,805.32,365
995,Paper,Electronics,476.49,135
996,Eat,Books,961.42,291
997,Land,Electronics,467.75,497
998,Professional,Food,902.0,416
999,Compare,Toys,147.18,75
1000,Reveal,Books,292.38,300
1001,Quickly,Books,601.26,19
1002,When,Toys,663.83,185
1003,Thank,Home,433.92,422
1004,Performance,Sports,122.13,74
1005,Girl,Books,576.2,286
1006,Benefit,Home,229.11,441
1007,Name,Books,587.94,496
1008,Popular,Food,415.35,411
1009,Beautiful,Clothing,968.7,274
1010,Least,Toys,334.88,456
1011,Item,Food,614.59,301
1012,Ago,Clothing,984.7,205
1013,Discuss,Clothing,753.51,260
1014,Wear,Toys,230.23,55
1015,Trip,Electronics,37.76,233
1016,Must,Food,366.67,257
1017,Can,Electronics,677.98,181
1018,Draw,Sports,672.17,121
1019,Eight,Home,297.28,202
1020,Note,Food,642.17,240
1021,Section,Home,152.5,309
1022,Action,Electronics,248.13,147
1023,Forward,Electronics,363.35,172
1024,Interview,Sports,514.43,337
1025,Serve,Sports,875.72,65
1026,Effect,Food,39.12,125
1027,Environment,Clothing,449.91,426
1028,Out,Toys,646.69,193
1029,Maybe,Clothing,528.69,245
1030,Performance,Toys,228.54,217
1031,Size,Home,953.78,224
1032,Race,Home,909.92,435
1033,Other,Clothing,942.7,241
1034,Play,Electronics,662.52,312
1035,Sing,Books,839.83,134
1036,Under,Home,589.64,479
1037,Work,Sports,142.16,155
1038,According,Clothing,931.79,219
1039,Him,Electronics,96.68,196
1040,Center,Toys,635.01,343
1041,Need,Clothing,946.24,51
1042,Stay,Books,203.82,328
1043,Expect,Books,229.18,273
1044,Tax,Sports,211.99,394
1045,Factor,Clothing,148.12,388
1046,Forward,Sports,237.35,378
1047,Safe,Sports,555.88,226
1048,Mr,Sports,90.78,27
1049,Sure,Home,557.93,246
1050,Woman,Toys,475.07,471
1051,Child,Electronics,752.17,495
1052,Range,Food,486.75,324
1053,Consumer,Home,838.39,192
1054,Shake,Home,488.66,263
1055,And,Home,476.94,119
1056,Look,Electronics,725.43,61
1057,Field,Toys,55.66,10
1058,Onto,Food,471.33,393
1059,Form,Books,682.71,488
1060,Commercial,Sports,76.76,146
1061,Movie,Toys,549.27,242
1062,Race,Home,253.74,4
1063,Per,Sports,254.54,75
1064,Writer,Books,164.28,153
1065,Product,Clothing,412.22,176
1066,Clearly,Home,155.39,21
1067,Hear,Books,671.27,187
1068,Senior,Books,814.22,113
1069,Onto,Sports,878.73,138
1070,Physical,Books,835.65,359
1071,Maybe,Books,99.15,43
1072,Music,Food,535.12,303
1073,New,Food,12.56,496
1074,Although,Toys,811.46,193
1075,Positive,Sports,96.15,362
1076,Modern,Home,631.51,77
1077,Institution,Home,540.7,77
1078,Ask,Toys,954.73,54
1079,Language,Toys,754.34,369
1080,Focus,Food,360.76,78
1081,Smile,Electronics,179.62,430
1082,Hospital,Toys,421.83,181
1083,Field,Toys,525.99,180
1084,Middle,Toys,234.06,249
1085,Yes,Toys,872.86,406
1086,Bag,Clothing,167.05,253
1087,Either,Toys,60.16,230
1088,Happen,Books,197.83,175
1089,When,Food,967.91,242
1090,Miss,Electronics,410.0,225
1091,Speak,Food,677.89,51
1092,Direction,Books,294.13,491
1093,Include,Toys,578.08,326
1094,Through,Toys,615.64,429
1095,Single,Books,250.69,364
1096,Not,Books,842.64,483
1097,Let,Toys,772.87,27
1098,Serve,Sports,838.66,69
1099,Trouble,Electronics,540.09,235
1100,Wind,Electronics,31.49,428
1101,People,Toys,898.77,29
1102,Them,Sports,276.81,307
1103,Doctor,Sports,305.93,115
1104,Use,Home,441.29,107
1105,Cost,Sports,635.89,455
1106,Scene,Toys,966.66,4
1107,Fund,Clothing,937.24,90
1108,Begin,Toys,59.76,93
1109,Quality,Sports,594.29,21
1110,Inside,Home,887.96,399
1111,Far,Home,686.63,226
1112,Or,Sports,195.34,90
1113,Buy,Books,73.44,422
1114,Animal,Toys,335.47,106
1115,Pass,Toys,99.85,16
1116,My,Electronics,860.02,95
1117,Second,Sports,451.69,120
1118,Trade,Sports,797.89,169
1119,Shake,Food,510.38,222
1120,Present,Sports,834.19,303
1121,Teach,Electronics,785.47,214
1122,Group,Toys,902.06,217
1123,Along,Food,836.99,383
1124,Deal,Home,792.79,310
1125,Push,Toys,989.42,228
1126,Throw,Food,194.7,223
1127,Inside,Sports,208.8,223
1128,Live,Sports,733.84,400
1129,Adult,Electronics,828.03,170
1130,Million,Food,233.65,72
1131,Need,Electronics,878.92,323
1132,Line,Sports,72.93,405
1133,Involve,Food,625.18,482
1134,Should,Clothing,344.82,331
1135,Research,Clothing,472.66,371
1136,See,Sports,434.29,325
1137,Early,Books,705.2,289
1138,Sound,Food,412.77,283
1139,Man,Sports,32.03,306
1140,Responsibility,Books,615.57,122
1141,Bank,Home,113.02,468
1142,Pattern,Electronics,651.2,46
1143,Message,Books,612.57,219
1144,Morning,Clothing,268.75,63
1145,Either,Electronics,621.23,76
1146,Administration,Food,769.9,134
1147,Lose,Toys,257.92,366
1148,Listen,Sports,432.79,305
1149,News,Clothing,971.69,414
1150,Certain,Electronics,687.86,236
1151,Bill,Clothing,785.17,205
1152,Different,Books,767.82,14
1153,Not,Electronics,327.99,349
1154,Son,Toys,478.12,86
1155,Figure,Sports,131.24,467
1156,City,Clothing,887.03,250
1157,Production,Books,838.29,451
1158,Investment,Toys,729.48,473
1159,Space,Food,863.92,34
1160,Itself,Toys,236.9,58
1161,Everybody,Sports,164.15,77
1162,Window,Clothing,10.79,38
1163,Wall,Electronics,495.72,483
1164,Capital,Books,983.99,171
1165,Every,Sports,642.91,42
1166,Computer,Food,235.53,361
1167,Return,Clothing,324.27,142
1168,Compare,Toys,157.19,135
1169,Sport,Books,615.5,398
1170,Newspaper,Home,464.32,345
1171,Forget,Toys,483.67,4
1172,Including,Food,435.7,356
1173,Truth,Books,629.8,406
1174,On,Toys,423.62,366
1175,Response,Toys,445.45,20
1176,Idea,Home,712.62,78
1177,Religious,Home,37.41,21
1178,Spend,Food,43.93,91
1179,Public,Food,370.24,235
1180,True,Clothing,431.24,84
1181,Similar,Sports,964.32,74
1182,Bill,Home,984.64,485
1183,North,Food,337.35,457
1184,Past,Food,516.36,284
1185,Think,Electronics,208.18,66
1186,Wait,Electronics,67.94,194
1187,We,Sports,971.34,114
1188,Science,Clothing,157.28,500
1189,Only,Home,226.76,209
1190,Significant,Home,374.39,68
1191,Road,Clothing,867.58,175
1192,Hit,Toys,43.83,160
1193,Sort,Books,965.5,165
1194,Film,Food,893.07,459
1195,At,Sports,993.1,158
1196,Away,Books,970.91,461
1197,Class,Home,786.31,427
1198,Happy,Electronics,453.95,49
1199,Bank,Home,947.09,400
1200,Skin,Food,564.75,135
1201,Treat,Electronics,579.16,42
1202,Bring,Electronics,711.86,444
1203,Glass,Food,956.47,15
1204,Field,Electronics,731.67,235
1205,Debate,Home,122.94,449
1206,Organization,Food,710.75,276
1207,Pretty,Toys,783.59,28
1208,Career,Food,440.51,438
1209,Speech,Sports,60.2,335
1210,Arrive,Home,907.13,147
1211,Appear,Sports,749.89,189
1212,Chance,Food,898.8,300
1213,Whose,Clothing,911.87,401
1214,Congress,Home,74.62,438
1215,Continue,Books,945.85,80
1216,Final,Home,533.86,118
1217,Bring,Toys,184.98,425
1218,He,Electronics,770.6,476
1219,Theory,Electronics,691.53,157
1220,Field,Food,938.19,163
1221,Lose,Sports,282.87,425
1222,Act,Toys,657.17,412
1223,Southern,Food,862.29,470
1224,Environmental,Toys,700.14,98
1225,Arrive,Home,426.19,54
1226,Perhaps,Home,904.64,396
1227,Nation,Electronics,503.47,143
1228,Best,Toys,626.31,79
1229,Family,Clothing,313.53,75
1230,Member,Toys,647.99,75
1231,Source,Home,128.69,274
1232,Control,Sports,486.23,493
1233,Doctor,Home,770.52,334
1234,Almost,Sports,840.9,282
1235,Sort,Books,143.38,183
1236,Reason,Clothing,732.88,290
1237,Subject,Home,726.09,144
1238,Thus,Toys,632.96,215
1239,End,Books,445.32,442
1240,Too,Clothing,782.39,82
1241,Former,Food,279.4,198
1242,Upon,Electronics,365.06,189
1243,Who,Toys,852.46,273
1244,Sport,Clothing,663.56,212
1245,Us,Food,349.59,391
1246,Why,Clothing,732.63,376
1247,Life,Home,395.24,191
1248,Week,Books,603.87,93
1249,Leave,Electronics,287.01,44
1250,Choice,Home,58.21,327
1251,Speak,Books,213.43,244
1252,Commercial,Home,899.83,432
1253,Well,Electronics,777.32,483
1254,Summer,Books,810.87,135
1255,Than,Clothing,136.01,387
1256,Western,Sports,199.83,281
1257,Wrong,Books,738.41,195
1258,Difference,Electronics,825.5,49
1259,House,Electronics,456.25,312
1260,Front,Clothing,836.3,313
1261,Middle,Clothing,970.08,352
1262,History,Food,998.2,343
1263,Head,Food,603.28,421
1264,Thus,Toys,563.07,478
1265,Performance,Food,675.6,81
1266,Say,Toys,330.17,484
1267,Much,Clothing,732.21,257
1268,Response,Electronics,999.12,279
1269,But,Food,945.89,313
1270,Save,Food,289.61,132
1271,Cultural,Electronics,67.83,232
1272,However,Home,854.28,81
1273,His,Clothing,977.92,95
1274,Marriage,Electronics,872.01,434
1275,Heart,Toys,262.37,392
1276,Evening,Clothing,290.79,4
1277,Least,Electronics,805.37,141
1278,Save,Home,430.33,356
1279,Expect,Sports,995.57,317
1280,Result,Sports,376.34,365
1281,Less,Food,657.77,108
1282,Those,Electronics,244.58,243
1283,Remember,Toys,111.88,286
1284,Military,Books,209.02,360
1285,Lot,Books,829.79,373
1286,Painting,Clothing,837.11,28
1287,It,Sports,212.73,316
1288,Dream,Toys,84.42,443
1289,National,Toys,642.24,104
1290,Agency,Electronics,700.15,465
1291,Group,Home,897.14,356
1292,Energy,Food,222.65,184
1293,Development,Clothing,7.88,425
1294,Hotel,Electronics,64.08,324
1295,Have,Sports,787.24,415
1296,Produce,Food,789.31,20
1297,Rock,Books,115.26,365
1298,Under,Books,211.35,119
1299,Traditional,Toys,315.19,326
1300,Your,Home,123.52,344
1301,Writer,Clothing,169.39,282
1302,According,Food,144.26,211
1303,Enjoy,Electronics,405.67,182
1304,Way,Clothing,48.44,40
1305,Rather,Home,506.8,243
1306,Black,Sports,713.45,217
1307,Wall,Electronics,853.72,219
1308,Prepare,Food,175.02,52
1309,Note,Home,563.79,61
1310,Reach,Home,113.98,171
1311,The,Home,45.35,410
1312,Some,Toys,678.56,284
1313,Event,Home,47.06,133
1314,Material,Sports,241.69,228
1315,Their,Electronics,886.68,357
1316,Need,Sports,872.68,288
1317,Once,Books,686.65,457
1318,Nearly,Clothing,249.76,260
1319,Discussion,Home,628.1,60
1320,Door,Home,935.26,29
1321,Sometimes,Food,654.55,485
1322,Old,Books,998.37,190
1323,Already,Toys,69.11,460
1324,Factor,Toys,374.66,225
1325,Measure,Food,328.38,309
1326,Month,Electronics,651.72,500
1327,Beat,Clothing,223.92,328
1328,Center,Sports,560.32,213
1329,Get,Books,772.66,493
1330,Message,Food,826.65,263
1331,Dark,Home,214.27,453
1332,Central,Clothing,323.05,375
1333,Hold,Books,848.25,349
1334,Where,Books,127.86,449
1335,Office,Electronics,64.09,17
1336,Collection,Toys,857.34,207
1337,Skill,Toys,522.45,3
1338,Ball,Books,902.82,279
1339,Voice,Toys,327.87,41
1340,Model,Sports,395.85,182
1341,Good,Food,48.08,50
1342,Teacher,Toys,273.03,130
1343,Leave,Books,583.11,51
1344,Fact,Clothing,362.58,198
1345,Spring,Food,946.85,273
1346,White,Toys,625.26,367
1347,Task,Home,675.02,76
1348,Throw,Food,965.54,496
1349,The,Toys,771.67,150
1350,Glass,Home,116.74,449
1351,May,Electronics,657.96,326
1352,Pm,Clothing,88.49,109
1353,Debate,Food,986.28,414
1354,Authority,Home,805.47,345
1355,Personal,Toys,474.81,158
1356,Order,Books,343.93,488
1357,Produce,Clothing,950.07,19
1358,Analysis,Clothing,161.57,440
1359,In,Books,316.55,130
1360,Responsibility,Food,543.36,188
1361,Dog,Sports,40.21,454
1362,Risk,Books,72.94,368
1363,Exist,Books,618.61,92
1364,Everything,Books,485.29,405
1365,Rock,Electronics,544.53,22
1366,Town,Electronics,293.81,218
1367,Five,Clothing,560.7,260
1368,Toward,Food,794.76,179
1369,Country,Clothing,818.57,124
1370,Follow,Clothing,737.53,294
1371,Yet,Electronics,926.5,0
1372,Season,Clothing,482.57,65
1373,Let,Books,93.1,478
1374,Firm,Sports,41.87,299
1375,Including,Electronics,659.3,137
1376,Especially,Toys,701.27,466
1377,Outside,Toys,302.64,59
1378,Garden,Home,351.49,54
1379,Attorney,Home,340.94,266
1380,Sure,Sports,250.74,488
1381,Country,Home,52.26,202
1382,Similar,Sports,608.95,269
1383,Visit,Clothing,690.61,301
1384,Everyone,Clothing,819.64,497
1385,Truth,Electronics,262.53,396
1386,Always,Home,260.21,74
1387,Someone,Books,586.92,460
1388,Myself,Food,522.44,32
1389,Specific,Home,589.55,360
1390,Various,Home,164.29,384
1391,Describe,Sports,683.71,368
1392,Quickly,Books,549.67,259
1393,Exist,Books,805.34,40
1394,Theory,Home,947.85,72
1395,With,Toys,16.2,377
1396,Around,Electronics,16.3,403
1397,Strong,Toys,434.19,99
1398,Peace,Sports,598.29,310
1399,Laugh,Toys,839.85,221
1400,Organization,Books,641.95,361
1401,Situation,Clothing,314.05,10
1402,Society,Food,719.82,395
1403,Call,Clothing,774.42,463
1404,Interesting,Electronics,857.42,326
1405,Exist,Clothing,719.17,355
1406,Often,Food,703.34,69
1407,Surface,Home,229.6,346
1408,Single,Food,845.74,356
1409,Study,Toys,138.15,24
1410,Into,Books,483.9,356
1411,Serve,Toys,125.46,32
1412,Stand,Sports,150.31,148
1413,Teach,Sports,137.22,470
1414,Debate,Books,117.48,375
1415,Truth,Electronics,202.44,338
1416,Effect,Books,523.82,146
1417,North,Toys,882.84,387
1418,Social,Sports,440.24,385
1419,Manage,Clothing,844.7,163
1420,While,Home,170.15,423
1421,Far,Toys,915.74,24
1422,Change,Books,379.26,204
1423,Small,Food,995.95,98
1424,Street,Home,869.06,402
1425,Put,Books,539.06,157
1426,Today,Electronics,906.44,22
1427,American,Home,60.34,54
1428,Evening,Toys,14.51,463
1429,These,Toys,952.4,442
1430,Moment,Food,913.03,60
1431,Claim,Home,773.83,329
1432,Own,Toys,349.65,76
1433,Near,Sports,25.68,42
1434,Serious,Books,393.65,252
1435,Away,Electronics,587.11,18
1436,Safe,Toys,677.08,37
1437,Bring,Toys,881.9,4
1438,Road,Books,654.77,492
1439,Thing,Toys,774.81,382
1440,Either,Clothing,206.35,25
1441,Worker,Books,341.34,452
1442,Time,Toys,778.75,298
1443,Who,Food,700.91,454
1444,Discuss,Sports,617.52,401
1445,Least,Books,424.63,415
1446,Serve,Food,397.61,210
1447,Want,Sports,785.0,318
1448,Mrs,Food,9.88,280
1449,International,Clothing,312.63,85
1450,Me,Food,684.22,149
1451,Kind,Clothing,876.05,173
1452,Cut,Toys,741.76,67
1453,Something,Sports,176.87,134
1454,Talk,Books,772.36,61
1455,Something,Electronics,783.22,441
1456,Dark,Home,367.75,55
1457,Tv,Sports,788.44,469
1458,Enough,Clothing,489.1,494
1459,Blood,Books,901.85,32
1460,Sell,Sports,827.03,181
1461,Forget,Clothing,573.43,253
1462,Economy,Books,617.25,239
1463,Woman,Clothing,793.79,77
1464,My,Sports,99.33,266
1465,Season,Clothing,797.61,492
1466,Strong,Toys,785.68,169
1467,Wonder,Books,826.43,346
1468,Break,Home,113.23,195
1469,Color,Clothing,872.78,272
1470,Person,Books,237.81,362
1471,She,Sports,828.3,2
1472,Interest,Home,775.23,388
1473,Heart,Clothing,855.63,288
1474,Build,Electronics,245.81,199
1475,Price,Books,791.79,401
1476,Body,Toys,28.33,150
1477,Sit,Books,126.34,55
1478,Lose,Clothing,340.66,297
1479,Individual,Electronics,87.85,460
1480,Of,Home,457.84,187
1481,Why,Toys,630.38,212
1482,Answer,Sports,627.31,20
1483,See,Clothing,58.59,197
1484,Air,Clothing,493.33,229
1485,Nearly,Home,90.88,196
1486,Modern,Food,905.33,269
1487,Off,Books,362.27,111
1488,Less,Books,831.66,195
1489,Newspaper,Sports,551.69,335
1490,Push,Toys,497.32,114
1491,Political,Home,104.6,497
1492,Pay,Clothing,411.32,359
1493,Even,Electronics,293.66,418
1494,Three,Home,853.69,185
1495,Foreign,Clothing,201.46,270
1496,Man,Books,644.83,139
1497,Center,Books,737.4,315
1498,News,Clothing,942.73,453
1499,Ability,Sports,338.04,167
1500,Money,Toys,62.02,133
1501,Myself,Toys,470.26,26
1502,What,Books,968.43,455
1503,Sense,Toys,90.38,269
1504,Tend,Toys,844.18,331
1505,Support,Toys,832.25,52
1506,From,Home,691.4,327
1507,Product,Electronics,300.36,289
1508,Issue,Home,185.63,208
1509,Identify,Home,818.53,117
1510,Parent,Books,78.6,437
1511,Bill,Home,713.0,395
1512,Form,Food,992.68,214
1513,Task,Sports,430.7,76
1514,Need,Clothing,981.96,462
1515,Require,Sports,383.97,494
1516,View,Toys,303.89,28
1517,Necessary,Clothing,88.52,357
1518,Responsibility,Food,575.3,294
1519,Music,Food,916.87,284
1520,Environment,Sports,116.53,114
1521,Generation,Clothing,941.86,35
1522,Appear,Home,48.65,432
1523,Perform,Food,330.51,347
1524,Rich,Books,910.67,493
1525,Culture,Toys,814.49,83
1526,Set,Books,717.42,187
1527,General,Toys,249.91,75
1528,Image,Food,973.98,125
1529,He,Food,212.93,10
1530,Start,Clothing,952.49,359
1531,Already,Toys,931.39,400
1532,Determine,Home,266.49,386
1533,Above,Sports,85.27,364
1534,Nor,Books,385.16,308
1535,Provide,Food,848.85,318
1536,No,Food,820.69,390
1537,Table,Toys,54.48,390
1538,Scene,Clothing,572.81,3
1539,Blood,Sports,742.18,175
1540,Win,Sports,256.72,127
1541,Already,Home,779.3,370
1542,Race,Home,644.05,477
1543,Answer,Books,544.37,459
1544,Anyone,Sports,417.43,172
1545,Science,Toys,943.33,59
1546,Food,Clothing,61.22,371
1547,Box,Clothing,707.81,484
1548,Indeed,Toys,770.63,301
1549,Reflect,Sports,156.34,39
1550,Father,Home,689.02,145
1551,Other,Books,730.28,39
1552,Personal,Toys,105.21,194
1553,Current,Home,95.58,452
1554,Fall,Home,855.6,5
1555,Yet,Sports,283.15,364
1556,If,Electronics,672.58,40
1557,Theory,Home,935.98,462
1558,Image,Clothing,200.07,447
1559,Billion,Books,857.77,392
1560,Clear,Sports,497.14,36
1561,Cover,Sports,321.94,101
1562,Resource,Food,68.28,292
1563,Citizen,Food,7.98,168
1564,Must,Books,306.17,464
1565,How,Clothing,793.45,14
1566,Skin,Books,710.98,333
1567,These,Clothing,756.71,18
1568,Them,Sports,80.62,382
1569,Candidate,Books,356.04,53
1570,Second,Sports,575.12,309
1571,Soldier,Toys,315.87,188
1572,Image,Sports,664.49,465
1573,Decision,Food,795.39,29
1574,Room,Home,856.08,466
1575,Particularly,Electronics,299.59,34
1576,That,Books,164.91,131
1577,Bag,Toys,628.31,299
1578,Machine,Home,771.13,69
1579,Grow,Clothing,709.73,148
1580,Degree,Electronics,319.4,360
1581,Car,Home,727.04,346
1582,Shoulder,Food,203.51,476
1583,Reduce,Sports,521.36,480
1584,Age,Sports,218.06,258
1585,Push,Electronics,920.28,361
1586,Huge,Clothing,602.03,424
1587,Cultural,Home,969.99,107
1588,Group,Books,867.71,266
1589,Bill,Sports,316.81,5
1590,Floor,Food,146.0,319
1591,Summer,Home,576.89,112
1592,Before,Clothing,287.75,296
1593,Beat,Books,940.73,198
1594,Ever,Toys,589.37,473
1595,Including,Sports,807.03,55
1596,Doctor,Electronics,120.23,108
1597,Name,Sports,321.15,467
1598,Degree,Food,502.19,442
1599,Road,Electronics,504.19,313
1600,Each,Clothing,722.81,396
1601,Medical,Food,505.39,68
1602,Election,Electronics,296.83,290
1603,Ok,Electronics,807.41,459
1604,National,Books,166.15,42
1605,Data,Electronics,391.5,111
1606,Military,Clothing,807.35,122
1607,North,Books,807.38,136
1608,Open,Home,679.78,379
1609,Chance,Food,454.31,216
1610,Arm,Electronics,248.53,19
1611,Activity,Clothing,486.99,76
1612,Series,Home,219.21,355
1613,Water,Home,668.01,338
1614,Seven,Clothing,988.81,51
1615,North,Books,887.84,61
1616,Whatever,Home,86.31,108
1617,Owner,Sports,117.06,55
1618,Surface,Home,842.58,367
1619,Safe,Home,67.39,167
1620,Little,Books,626.22,208
1621,Appear,Sports,227.92,95
1622,Popular,Toys,283.33,238
1623,Occur,Sports,417.47,232
1624,Born,Sports,222.85,244
1625,Four,Food,270.31,178
1626,Seven,Electronics,90.5,126
1627,Others,Books,506.47,24
1628,Drive,Sports,205.55,421
1629,Fund,Sports,452.23,165
1630,Either,Home,148.15,261
1631,More,Home,590.4,270
1632,Manage,Toys,315.76,170
1633,Guy,Toys,138.29,323
1634,Ever,Clothing,884.23,263
1635,Whose,Sports,554.73,160
1636,Number,Electronics,630.29,492
1637,Including,Home,990.98,294
1638,Difference,Books,127.74,195
1639,Peace,Home,752.87,235
1640,Production,Books,426.28,308
1641,General,Sports,492.91,336
1642,Door,Sports,232.34,282
1643,Different,Books,862.88,392
1644,Smile,Sports,122.04,445
1645,House,Clothing,295.21,140
1646,Important,Home,344.43,498
1647,Able,Books,21.19,282
1648,Course,Toys,198.62,83
1649,Home,Clothing,588.24,32
1650,Style,Toys,209.97,407
1651,Herself,Toys,539.71,368
1652,Program,Toys,521.93,423
1653,Hand,Clothing,876.48,376
1654,Foreign,Food,902.62,107
1655,Likely,Toys,148.01,412
1656,Rich,Home,289.79,318
1657,Social,Electronics,901.81,9
1658,Camera,Sports,944.74,334
1659,Time,Home,615.4,260
1660,Deep,Electronics,676.8,428
1661,Miss,Books,284.38,13
1662,Almost,Clothing,560.23,263
1663,Home,Food,204.33,402
1664,Record,Sports,514.2,217
1665,Executive,Sports,51.23,50
1666,Successful,Electronics,652.53,73
1667,Action,Toys,83.57,455
1668,Middle,Food,955.78,111
1669,Scientist,Sports,675.82,223
1670,Someone,Electronics,739.02,58
1671,Door,Home,327.12,0
1672,Serve,Clothing,20.09,500
1673,Feel,Food,470.3,258
1674,Word,Home,628.79,291
1675,Condition,Books,425.87,143
1676,Magazine,Electronics,18.07,340
1677,Mr,Food,635.85,306
1678,Talk,Toys,860.36,447
1679,Team,Clothing,488.2,108
1680,Traditional,Sports,615.08,70
1681,Vote,Food,378.53,389
1682,Something,Electronics,494.75,464
1683,Allow,Electronics,732.72,5
1684,Source,Home,909.59,383
1685,If,Home,988.8,482
1686,Next,Sports,911.77,467
1687,Prove,Home,898.15,452
1688,Which,Toys,588.33,340
1689,Success,Electronics,35.72,169
1690,Affect,Books,273.02,179
1691,Different,Home,837.24,500
1692,Half,Clothing,437.19,68
1693,President,Toys,655.06,32
1694,Week,Home,406.6,462
1695,Short,Toys,805.6,236
1696,Top,Books,758.41,211
1697,Worry,Home,307.22,238
1698,Write,Home,802.48,278
1699,Realize,Toys,462.61,343
1700,Loss,Sports,334.59,177
1701,Glass,Toys,614.48,10
1702,Little,Books,411.3,97
1703,Administration,Toys,864.78,62
1704,Film,Food,124.58,491
1705,Employee,Food,718.93,188
1706,Side,Clothing,90.29,232
1707,Officer,Clothing,472.6,256
1708,Grow,Food,526.41,116
1709,Type,Sports,442.81,21
1710,Marriage,Toys,313.62,208
1711,Court,Food,342.25,143
1712,Main,Clothing,409.47,465
1713,Quality,Clothing,407.73,150
1714,Five,Food,704.29,343
1715,Black,Home,785.87,227
1716,Loss,Clothing,52.81,67
1717,Interview,Electronics,394.04,5
1718,Five,Books,602.4,398
1719,Artist,Electronics,751.01,277
1720,Management,Clothing,214.85,42
1721,Eye,Home,607.23,280
1722,Own,Toys,959.25,446
1723,Require,Clothing,454.24,424
1724,Show,Clothing,101.98,378
1725,Pick,Food,625.3,466
1726,Necessary,Home,896.75,449
1727,Next,Books,376.11,144
1728,Country,Sports,359.12,184
1729,Whether,Food,627.76,131
1730,Less,Electronics,604.84,292
1731,Song,Electronics,193.61,335
1732,Care,Electronics,350.48,465
1733,Over,Food,915.79,56
1734,Hit,Home,306.75,371
1735,Year,Sports,352.12,352
1736,Gas,Clothing,840.25,493
1737,Cost,Electronics,610.31,116
1738,Yourself,Sports,661.33,218
1739,Couple,Electronics,734.59,137
1740,Room,Clothing,111.69,367
1741,Half,Clothing,515.34,229
1742,Generation,Sports,719.87,137
1743,Foot,Toys,897.41,182
1744,Tough,Electronics,606.06,276
1745,Very,Sports,96.58,385
1746,Wish,Food,180.35,471
1747,Close,Food,796.31,135
1748,Vote,Books,61.52,494
1749,Although,Electronics,629.15,282
1750,Herself,Clothing,230.88,390
1751,Cultural,Toys,915.46,3
1752,Bag,Sports,927.98,432
1753,Even,Sports,120.37,428
1754,Send,Home,95.08,449
1755,Interesting,Food,893.51,32
1756,Environment,Sports,666.94,130
1757,Piece,Books,815.96,211
1758,Present,Clothing,69.03,257
1759,Actually,Food,563.78,67
1760,White,Books,431.81,69
1761,Later,Books,476.48,452
1762,Knowledge,Sports,944.68,499
1763,Fine,Electronics,792.17,202
